reviews,reviewers,date_reviews,rating,course_id
"Considering that I am novice in the field of psychology, this introduction course helped me to open and widen the way I see the people and world around me. Prof Bloom had very interesting lectures, combined with videos, experiments, comparisons, everything with the aim to be easily absorbed. For anyone just starting to study psychology, this course would be a great stepping stone in to the mystery of brain.",By Branko N,"Jun 30, 2020",5,introduction-psychology
This is a fabulous course in Psychology. I loved the it has been designed and conducted by Prof. Bloom. All the Psychology concepts are explained in a very simple way. This is very exhaustive course in understanding the basics of Psychology. It has definitely helped me in better understanding of its concepts. Thank you Prof. Bloom and Yale University for providing such a beautiful course.Praveen SharmaIndia,By Praveen S,"Jun 21, 2020",5,introduction-psychology
"It had been a good three wks or so to for me sit down and listen to Mr Paul Bloom explaining and guiding this course , Introduction To Psychology. Through out the course, he had provide some though on the interesting subject Human Brain and the Language. End of each week, a reading and reference are also provide for refer. But i think little if not some of those course can be use to further improve my self.",By CHUA C H ,"Jun 07, 2020",5,introduction-psychology
"While I did have some complaints outlined in the exit survey (I'd prefer single lecture videos rather than multiple mini-lecture videos, and more challenging quizzes), I found this class to be fascinating. I now have a keen, excited interest in psychology that I never would have expected to have. I found the professor to be extremely understandable and engaging, and the animated videos we both entertaining and helped keep my focus sharp. ",By Joshua S,"Dec 24, 2018",5,introduction-psychology
"This has been the course with the most open approach I have taken. Professor Bloom explains in a very delicate way that someone who has no previous experience with psychology can understand. I was curious about the subject but as it was advancing, I became even more intrigued about the many different approaches and subjects one can study in psychology. Thank you for sharing your knowledge and time and for inspiring me to keep learning.",By Maria S,"Jun 04, 2020",5,introduction-psychology
"I found this course very useful to know more about the mind and its functioning, though it remains a deep ocean to unravel. Prof. Paul Bloom delivered the course in an excellent manner and it is very important to get conceptual clarity in a subject like this. And the course ends with reference to humility (we know very little about mind) and optimism (but we are using scientific means to understand mind and we are on the right path).",By N R M,"May 14, 2020",5,introduction-psychology
I found Professor Bloom to be wonderful at describing abstract ideas using modern and simple examples. The lectures are my favorite part of the course because I am a visual learner I found his explanations coupled with the animations to be quite powerful. The best way to take this course is to really think of it as a course you are enrolled in and take notes and read the recommended reading etc.Can't recommend this one highly enough. ,By Meredith T,"Jan 22, 2020",5,introduction-psychology
"Well designed course covering the introduction of psychology. I have learned the overview of what psychology is and the different field/areas of the subject. The lecture was easy to understand - a great professor! The materials (videos, reading materials, transcripts, etc) were all well designed/presented to help understand what are being taught. I very much enjoyed the class and learned a lot through this course. Very happy with it!",By Yukiko O,"Jul 15, 2019",5,introduction-psychology
"Leave aside the comprehensive foundation of psychology provided by the Professor and the dedicated staffs , I think I have learned more than what I expected from the course (things that I thought I know turn out that I do not know it accurately :) and especially the very fine reading references). In addition, my PERMA results after completing the course is more positive than the first one, and that makes me quite excited. Thank you!",By My T N,"Jul 22, 2020",5,introduction-psychology
"I profoundly enjoyed the course. Professor Bloom's explanations are clear, examples interesting, and delivery engaging. Over the course of just a few hours of lectures, he offers a great foundation for anyone interested in the field of psychology, gives a comprehensive overview of different areas of research and schools of thought, and points towards some great resources. Thank you for putting together such a wonderful course.",By Margarita K,"Apr 09, 2019",5,introduction-psychology
"As someone who has always wanted to dip a toe into the field of Psychology, this course provides students with interesting information, insightful examples and the regular testing ensures that the learners understand the contents of the course. I thoroughly enjoyed the course and would highly recommend it. From Freud and Skinner to Happiness and ""The Good Life"", this course builds a strong foundation for all of it's students.",By Amiya B,"Jun 29, 2020",5,introduction-psychology
"Es un curso  muy interesante, tanto para mi que quería saber un poco mas para saber si enfocarme en la carrera de psicología, como para todas las personas para tener un poco mas de información y conocimiento sobre como funcionamos como seres humanos desde la parte psicológica. Realmente el profesor Bloom tiene una gran manera de explicar cada tema de aprendizaje y los hace muy interesantes y sus ejemplos son de mucha ayuda. ",By Angie X A M,"Jun 09, 2020",5,introduction-psychology
"Really interesting! I was surprised that the videos were so amusing and provided such a clear overview of the topics at stake. Though only providing with a glimpse into the world of psychology, this course summarizes all of its basic notions and make students capable of exploring concepts further. Overall, I had great fun taking this course and I feel my knowledge with regards to this research field has increased greatly.",By David S F,"Jun 09, 2020",5,introduction-psychology
"It's the perfect way to know a generalized view of Psychology, I loved it! Some day I want to be a Psychologist and this course truly reinforced that feeling, also, it helped me learn a lot more about some topics I have already studied a bit before and I learned so much new stuff, so, I think that for someone who doesn't know much, if they're willing to soak in all the information here given, it's a great introduction.",By Arianna M,"Aug 04, 2020",5,introduction-psychology
"I absolutely loved this course, and I have gained so much from it - thank you especially to Prof Paul Bloom for making the content so compelling and interesting throughout.  I now intent to do the course a second time to really cement what I have learned and also catch what I have probably missed(!). A truly excellent experience all round - thanks in abundance for making such quality learning available to the World!",By mark s,"May 20, 2020",5,introduction-psychology
"Me ha encantado este curso, sobre todo gracias al profesor Bloom. Ha conseguido engancharme desde el primer momento y animarme a seguir aprendiendo más del mundo de la Psicología (probablemente estudiando la carrera). Es un curso muy bien estructurado que te dará conocimientos iniciales sobre este campo y te dejará con más ganas de indagar en los temas que personalmente te hayan interesado más. ¡Muchísimas gracias!",By Lucia O F,"May 16, 2020",5,introduction-psychology
"I enjoyed every detail of this course. It was like finding oasis in the desert. I recommend it to anyone who has a tiny or big interest on how our mind works. Thank you coursera for introducing me Paul Bloom and this class. It made my day, week-year. It was really awesome experience in this COVID period. I appreicate the knowledge that i been learnt i am looking forward to use and adapt to them. cheers to all. ece",By ece d,"Sep 02, 2020",5,introduction-psychology
"
This course is very funny and well prepared. Every enlightened mind I appreciated in these years such us Noam Chomsky, Oliver Sacks, Richard Dawkins, John Milton and why not some fictional character like Batman are quoted here.

How it works our brain? why we are different? how groups work? what is the happiness? there is a scientific approach to these question? I'm really prudent to say yes to the last question.

",By Ivan Z,"Apr 24, 2020",5,introduction-psychology
Good course for introduction to Psychology. Good justice to varied topics covered. Readings at the end of each module were of high quality and link to further readings were really good. The only comment for improvement is time required to read were far more than it stated which is misleading if you are planning time management to finish this course. It takes more effort to complete the course but it is worth it.,By Suresh M K,"Aug 18, 2020",5,introduction-psychology
"I found myself talking about many psychological aspects of life with peers since the course has started, and I felt I do have more knowledge on these topics, which was my aim in joining the course! We covered a lot of ground and I now want to expand my knowledge on each subject individually. The order, clarity, animations and content of the course are all extremely thought out and very well executed! Thank you",By Shmuel F,"May 18, 2020",5,introduction-psychology
"This course is an absolute must for anyone that wants to better understand yourself the world around you or just get into general psychology.The lecturer delivers every class with a high level of professionalism, I got easily drawn into every class and discovered so much not just about the brain and behaviors, but my world was opened to a new science and a respect and admiration for the beauty it had to offer.",By Jan C M,"Dec 01, 2019",5,introduction-psychology
"Far more than I expected, it is a complete course that explores different viewa and theories explained as clear as water. As a negotiator I just needed to reviewed some topics and investiagate a bit more, is easily a course for everyone who wants to learn a bit more about our mental processes and how scientifics are exploring and taking insights from our beautiful and useful brains. Thank your for this course. ",By Andrés F L,"Jun 30, 2019",5,introduction-psychology
"This is truly a great course that gives one an extensive introduction to the field. I was pretty new to the field and I feel like I have gotten a solid basis. The videos are great quality with lovely storytelling and the additional readings are very informative. Do note that while the reading material is supposed to take 10 minutes each week, it will take much more time if you want to actually read all of it. ",By Laurens B,"Aug 21, 2019",5,introduction-psychology
"This is a fantastic overview of the foundations of psychology. It introduced me to many concepts of which I was unaware. More importantly, it gave me a broad spectrum of the many different areas of psychological study that I may be interested in pursuing. Paul Blooms lectures are fantastic and the reading is wonderful. I highly recommend this class to anyone interested in a quality introduction to the field.",By Calvin M,"Jun 02, 2020",5,introduction-psychology
What a great learning experience.  I did this course having no prior education on this topic and was eager to learn about what was being taught.  Prof Bloom was easy to listen to and the videos were quite engaging.  The additional reading material was excellent!  Self analyses were also a nice touch - as I often wondered if I was at all normal.  I will recommend to my friends and colleagues that they try it.,By Marianna T,"Jan 30, 2019",5,introduction-psychology
"Considering that I am novice in the field of psychology, this introduction course helped me to open and widen the way I see the people and world around me. Prof Bloom had very interesting lectures, combined with videos, experiments, comparisons, everything with the aim to be easily absorbed. For anyone just starting to study psychology, this course would be a great stepping stone in to the mystery of brain.",By Branko N,"Jun 30, 2020",5,introduction-psychology
This is a fabulous course in Psychology. I loved the it has been designed and conducted by Prof. Bloom. All the Psychology concepts are explained in a very simple way. This is very exhaustive course in understanding the basics of Psychology. It has definitely helped me in better understanding of its concepts. Thank you Prof. Bloom and Yale University for providing such a beautiful course.Praveen SharmaIndia,By Praveen S,"Jun 21, 2020",5,introduction-psychology
"It had been a good three wks or so to for me sit down and listen to Mr Paul Bloom explaining and guiding this course , Introduction To Psychology. Through out the course, he had provide some though on the interesting subject Human Brain and the Language. End of each week, a reading and reference are also provide for refer. But i think little if not some of those course can be use to further improve my self.",By CHUA C H ,"Jun 07, 2020",5,introduction-psychology
"If you want to learn precisely what Psychology is all about, there can't be anything better than this course. Professor Bloom has an amazing style of narrating his lectures and it keeps your engaged. Each lesson has something new to learn and it followed by quiz based assignment. As a designer I wanted to know if studying psychology would help me in some way, and after completing this course I am convinced. ",By Anurag B,"Apr 28, 2020",5,introduction-psychology
"The lecturer, Paul Bloom was incredibly interesting, interactive and knowledgeable.  I so enjoyed listening to him and to his wise observations about the world we live in and how we tend to perceive the world. I feel that I have gained a whole new view on the way human beings behave. I definitely want to pursue a career along the lines of psychology in the future. Thank you so much Paul Bloom and Coursera!",By Nechama S,"Aug 17, 2020",5,introduction-psychology
"Professor Bloom, I have done many online courses, but this was one of the best, even for a person who wasn't really interested in the topic.I liked the presentation animations, your summaries, your examples, and seeking students to answer questions at the end of each week. I appreciate the amount of effort and consideration which went into your videos and topics and contents. A great overview of the field.  ",By Lisa H,"Jun 01, 2020",5,introduction-psychology
"Professor Bloom classes were remarkable and really cool! His lectures were never boring and he maintained the life within each and every topic though psychology is kind of dry subject. Assignment's weren't childish ,it really tested our skills on what we heard and observed. On the whole I loved it! Even for those who aren't interested in psychology should experience professor Bloom's fine level of oration.",By Banu T ,"Jul 13, 2019",5,introduction-psychology
"I loved this course so much! I was really sad when it was over. Each video lecture was well structured and easy to follow (loved the animations!). The professor was engaging, thoughtful, and smart. The readings and outside resources were relevant and interesting. The tests were a good review but not too long or challenging. I feel like I now have a very good foundation of psychology and I learned so much! ",By Julia S,"May 11, 2020",5,introduction-psychology
"Como lingüista del idioma español, me ha encantado disfrutar de este curso. Tengo mucha curiosidad por el funcionamiento del cerebro, sobre todo desde el punto de vista del lenguaje (su adquisición, lingüística clínica, etc.) y este curso me ha servido para profundizar en ciertas cuestiones, conocer otros puntos de vista y recopilar un buen listado de lecturas que se perfilan muy interesantes. ¡Gracias!",By Ana F A,"Apr 25, 2020",5,introduction-psychology
"I love the way Dr Bloom explains concepts and give examples. His voice is welcoming and never condescending. He delivers scientific theories with a sense of humility that encourages critical thinking. The slides and graphics in this course were huge for me. I am a visual learner and could not have retained the information without the images and sounds. Overall great course, I'm inspired to learn more!",By Madalynne D,"Jul 24, 2020",5,introduction-psychology
The course was pretty helpful in understanding all concepts especially that those concepts were new to me. The way the course was displayed (through the use of animation) gave the course a sense of dynamism that was helpful to memorize and understand all concepts in the modules. Also the inclusion of videos about experiments and talks was very helpful in understanding the various topics of the course. ,By Nour L,"Jul 21, 2019",5,introduction-psychology
"El curso es maravilloso, el profesor y su actitud a la hora de hablar hace que sientas que quieres mas.yo cuando lo inicie he sacado todos mis apuntes a un archivo de Word.en los examenes, como yo no se ingles me toco traducir cada examen al inicio de cada curso para estar preparado para las preguntas.lo recomiendo ademas es muy agradable y es muy satisfactorio lo bien que esta hecha las animaciones.",By ANDRES A V,"Jun 22, 2020",5,introduction-psychology
"Great course from Yale, simply world class and it is great Professor Bloom did not believe much in Freudian theories himself (course a little lengthy and content needs to be reduced to one third for being an 15 hour course perhaps...In depth discussions are good though and provide comprehensive analysis from some scientific perspectives (subject to change with better understanding and developments)",By Faisal R,"Feb 25, 2020",5,introduction-psychology
"It wraps up lot of fascinating topics as Foundations of Psychology, 
Learning & Memory, Intelligence, Individual and Social Psychology, 
Personal Traits, Mental Health and Illness, and my favourite: PWB 
(Psychology of Well Being). I think it's a clear example about the 
future of learning, with amazing animations during the lectures! EXCELLENT! Congrats to Coursera Yale team and Prof. Paul Bloom!",By Claudio G,"Jun 18, 2019",5,introduction-psychology
"I found the course to be very informative.  It was a great way to be introduced to Psychology,especially if you know very little about the subject.  I always thought that Psychology was mainly about Mental Illness, but it is way more than that.  I enjoyed the fact that the professor was in Avatar form.  That and the artistry around it was really cool and helped me to remember detail of the course.",By Romy V,"Apr 23, 2019",5,introduction-psychology
"I just want to start by talking about professor Bloom, Probably the best teacher of my life. And this course taught me so many new new things, I am having a feeling that I have discovered a universe. Also having a feeling that I should've choosen Psychology as my major instead of Law. Anyways, There is a way to feel happy in every situation, and all is well that ends well, learned from Mr. Bloom. ",By Shahrukh K A,"Jun 03, 2020",5,introduction-psychology
"I found the course highly stimulating and even though I have always worked more in the field of literature, I found that I was able to follow and understand the course. The Professor made it interesting and fairly easy for me to follow. Extremely satisfied with the whole courese and I will certainly try to read some of the books which the Professor has suggested.Very best wishes,Antonietta Barone",By Antonietta B,"May 04, 2020",5,introduction-psychology
"This course was phenomenal in introducing us to something-about-everything of psychology.The creative animated method of teaching was effective in delivering seemingly complex theories for non-psychs.Professor Paul Bloom has an amazing cordial energy and wit combined with effective explanation skills.For me,this course has definitely built a strong foundation in vast discipline like psychology.",By Anjali V,"Jul 28, 2020",5,introduction-psychology
Very engaging and insightful course. I would highly recommend this to anyone who is interested in exploring various segments in psychology. The best part about the course is how Professor Bloom has used animation which makes even difficult concepts interesting! The external readings and books mentioned in the course are very helpful for providing in depth information about the concepts covered. ,By Urvi P,"Apr 13, 2020",5,introduction-psychology
"This was my first experience taking an online course, and I could not have asked for a better experience.This course has inspired me to dive even deeper into this areas, and hopefully tie them into my next career steps.Professor Bloom's lectures are engaging, clear and provide relevant and comprehensible examples that have made the content covered something I don't think I will ever forget! ",By Ionela T,"May 20, 2020",5,introduction-psychology
"This course was very interesting and my first online experience of being or attending a full classroom of people in front of a university professor even if it was just drawings and animation, it made it feel more engaging and interested me. It was my first time thinking about the mind and learning about what makes people unique like how people with disorders are different from others. ",By madelynne h t,"Sep 25, 2020",5,introduction-psychology
"Wonderful course. I am very happy I found it, thank you Yale University, Professor Bloom and Coursera for this amazing opportunity. I am a First Year Undergraduate Psychology student, and this course has helped me strenghten some concepts and theories. But the best is, it made me confirm I am in the right path and motivated me to engage more with this field of knowledge and expertise.",By Isaura V G T,"Sep 13, 2020",5,introduction-psychology
"I took this course before beginning my undergraduate degree in social sciences. Not only was this excellent preparation, Paul Bloom also made the lessons entertaining and the theories easy to grasp. I would recommend this course to anyone who plans to or is already studying introductory psychology. I frequently refer back to the notes I took for this course to aid my current studies.",By Mieke H,"Jun 13, 2020",5,introduction-psychology
"This is a great and complete summary of psychological theories and the basics of Psychology. I am a psychologist and this was good for me to refresh some things I had learned already, but also learn new ones that are always interesting and helpful. Very well compressed and outstanding way to explain and present all the information. It was interesting and entertaining on every topic.",By Adriana S ,"Sep 17, 2020",5,introduction-psychology
"¡Hola! Probé la versión gratuita de este curso y en verdad vale la pena. Es un curso muy completo que te motiva a aprender más y a eso sumemos que la forma de impartir la materia es didáctica, llena de ejemplos y datos curiosos de la vida cotidiana que pasamos muy por alto, lo que te hace replantear tus conocimientos y percepción del mundo. ¡Denle oportunidad, no se arrepentirán! <3",By Stephanie T,"Jun 26, 2020",5,introduction-psychology
"Mr. Paul Bloom's course on psychology was filled with interesting facts, something that I will always keep in mind when dealing with life and interacting people. I am highly impressed with his style of teaching. His pace is very smooth and good and it makes it easy for you grasp concepts. Looking forward to taking part in more of his courses. Thank you so much, Professor Paul Bloom!",By Vandita C,"May 14, 2020",5,introduction-psychology
Great course! Has been my first Coursera course and I had so much fun. I really liked the animated videos and I personally think that Prof. Bloom explains everything very clear and precise. I think he is a great professor and I am happy that he offers this free course here on Coursera. 5 Stars!!! Highly recommend this course if you are looking for a great introduction to Psychology.,By Nadine B,"Apr 30, 2020",5,introduction-psychology
"The course was excellent, with engaging videos and a good professor. There was information provided on every aspect and field of psychology to give an overview of the topics involved in psychology. There were readings and references given for each part of the topic. I would definitely recommend you this course if you want to get started on Psychology and know very little about it.",By bhavti,"May 31, 2020",5,introduction-psychology
"As an introduction to Psychology, the material and delivery of the Professor was highly engaging. As a student who starts many things and drops out often due to losing interest or extreme anxiety of being judged or not being able to do amazing work, I am pleased to have finished this course and found it very rewarding and illuminating towards finding the workings of the mind. ",By Neha A,"May 17, 2019",5,introduction-psychology
"Thoroughly enjoyed the entire course, the graphics were simply amazing and charming. The content was really well organized and presented, and I especially liked how more real-life experiences and experiments were taught and talked about in order to understand the main concept. This was certainly a good choice for pursuing my interest in psychology as a beginner. Thank you :)",By Shriya S P,"Jul 23, 2020",5,introduction-psychology
"this course is extremely informative and engaging, specially for me, being a psychology student myself, but the best part is that even for someone who is not studying psychology but wants to explore it, this course is very helpful as it takes all the basics. Professor Paul Bloom is an amazing instructor, and keeps us engaged and makes us want go further with the course.!!",By riddhi m,"May 06, 2020",5,introduction-psychology
This course is the right place for a Psychology enthusiast to get a boost into this discipline. The course is well structured and compels the learners to put on their thinking caps and analyse scenarios. The possibilities are laid out in front of us to study and understand them individually. It is highly recommended for anyone who wants to learn the basics of Psychology.,By Nishith P,"Sep 06, 2020",5,introduction-psychology
"Really great course for people looking for psychology as a subject or people who want to know some interesting facts about us as Humans. How we think the way we think, why babies are different, how are behaviors formed and so on. The course provides great value about the common things and why they are so. Recommended for everyone, even if you're into psychology or not.  ",By Varun K,"Jul 28, 2020",5,introduction-psychology
"Professor Bloom is a fantastic professor, he made complex topics easy by giving a lot of examples and showing video material. Furthermore the quiz at the end of each lectrue was doable, not easy but also not impossible to solve. I would recommend this couse to everyone that wants to get a general overview of the field of psychology (and not just clinical psychology)",By Lisa K,"May 04, 2020",5,introduction-psychology
I recommend this course to everyone who is seeking knowledge abut basics of psychology either for their passion or for their profession. I cant thank Professor Bloom for so painstakingly putting together this course for us. The course is very structured and the interesting visuals make it very easy to understand.  I would have given the course 10 stars if I could..,By Surabhi J,"Jun 02, 2020",5,introduction-psychology
"An absolutely wonderful course and a great insight into the field of psychology. Prof. Paul was also outstanding in explaining each module in a way which can be understood by anyone, and has managed to increase my interest in this field even more. I highly recommend it to those looking to get a glimpse in to the world of the mind and leave the course wanting more.",By Mina V,"May 06, 2020",5,introduction-psychology
"The teacher was super engaging! I took this class because I am looking to transition into a psychology degree and wanted to try a sample course. I ended up doing the entire course in about 2 weeks because I just enjoyed it so much. I loved the variety of topics, and how modern the courseload was. It was also clearly made for online learning. Really recommend it!",By Patricia R,"May 09, 2020",5,introduction-psychology
the most pleasant and wonderful memory of this course was the narrators VOICE.Listening to Prof Paul Bloom for the last  6 weeks - his teaching style - his explanations - the way he translates the concepts to the class leaves a memory of happiness in my mind. I would like to engage in more courses under his leadership.Ro South Africa  University of Johannesburg,By Ro G,"Sep 24, 2020",5,introduction-psychology
"What an amazing course! i completed it over a month, and I have learned so much. this course has given me a different perspective on life, and the subject itself is utterly fascinating. thank you, Professor Bloom, for the amazing animations, the fun little videos to keep attention, your eye for detail and your easy to understand way of explaining and teaching!",By Elvie m,"May 25, 2020",5,introduction-psychology
"Its a great course well paced and a decent introduction for someone who is completely new to the subject. All reading material is available for free. Lots of real examples, experiments and talks make the subject less theoretical and easy to consume. The videos which are animated are great shift from the conventional videos and interesting to watch. Loved it!!!",By Rupangi,"Apr 19, 2020",5,introduction-psychology
"Brilliant introductory course- engaging, easy to understand but not dumbed down, covers a great range of foundational topics. I feel like I know have a really good understanding of the different fields in psychology as well as some of the approaches and methods used by different key figures. Highly recommend to anyone even vaguely interested in psychology. ",By Emma J,"Aug 06, 2020",5,introduction-psychology
"I always thought I was the text book type and would never cherish an online learning experience. But thanks to Coursera and Prof. Bloom, this has been one of my most wonderful learning experiences. Prof. Bloom is excellent. The way he explains the tenets of psychology not only makes understand each of it clearly but also leaves you with a lot of curiosity. ",By Bhooshan M,"Jun 11, 2020",5,introduction-psychology
An excellent introduction to psychology with great animations and an engaging teacher. It will touch on many known experiments of psychology as well as analyze their scientific validity. It will also shape your idea about psychology as a scientific approach to our minds rather than a vague mental analysis that is depicted in contemporary movies and dramas.,By Khandaker M R,"Apr 26, 2020",5,introduction-psychology
"This was my first experience with psychology science, a subject that has always interested me implicitly. I'm glad I took the course. It will probably take me to some more in-depth study of related psychological subjects of personal interest. The course was lectured in a well structured way and kept my attention all the way through. Definitely recommended.",By Marc L M L,"Apr 24, 2020",5,introduction-psychology
"Professor Paul Bloom is so kind - enjoyed his lessons and the reading as well! Everything is very interesting and the animated style of video is very engaging! Loved the various research experiments introduced and also hearing about Paul, his wife, who is also a Psychology Professor at Yale! Highly recommend this course to anyone interested in Psychology.",By Shravya K,"Jun 02, 2020",5,introduction-psychology
"I was hoping to jump straight into clinical psychology and
at first I resented all the historical topics, especially the lectures about
stuff that psychologist’s don’t believe anymore. Then, as I went on I
appreciated the extra level of information. Overall, a really good INTRODUCTION
to an incredibly complicated subject. It’s inspired me to learn more.",By Philip R B,"May 24, 2020",5,introduction-psychology
"As a visual learner, I appreciate the use of art for the visuals of each lesson. The professor has a clear voice which makes me listen more and understand everything he says clearer. The use of sound effects also got me more excited to learn as it helps me to focus and have fun as I learn. I also rarely see other courses using this kind of visual aids. ",By Priscila M B,"Jul 25, 2020",5,introduction-psychology
"Covers a broad range of major topics in psychology with vivid description and cases. The views from the lecturer are very modern and objective, and always try to tell the audience the importance of humbleness and scientific analysis method when doing research in the psychology field. Also really liked the novel presentation method (the illustratIons!!) ",By Liyang Z,"Feb 09, 2020",5,introduction-psychology
The content was easy to understand and provided a comprehensive overview of the science of thought and mind. The animations were well-made and the audiovisual association made the lectures easy to follow. The lectures and complementary textbook readings were very complete. The professor's enthusiasm made for an extremely enjoyable learning experience.,By Naya G F,"Jul 27, 2020",5,introduction-psychology
"I really enjoyed the class as it covered a rather wide array of introductory topics ranging from memory to mental illness in addition to much more. I also respected Dr. Bloom's treatment of the mind-body problem and how he addressed the stance of religious people without being discourteous - although, the course definitely has a naturalistic approach.",By Michael D G,"Nov 14, 2019",5,introduction-psychology
 The way professor Bloom explained each and every terminology by giving examples making it understandable and easy to remember. There are some animations involved that keeps you interested too. The readings were not too lengthy and informative at the same time. some surveys were involved that i found super interesting. Then again you have forums too.,By Sruthi n,"Aug 01, 2020",5,introduction-psychology
this is my 3rd course from Coursera and I think this one is the best in a way that the professor is really engaging and you feel like you were in a real lecture room. The video is not boring and the reading material is worth reading and scientific based not like some course that the reading material was referred from some non-evidence based website. ,By Jarusiri T,"Jun 26, 2020",5,introduction-psychology
"I loved taking this course. I enrolled in this course because of Prof Bloom, after coming across his work a couple of years ago. I even referenced him in a book I wrote, called dognitive therapy. I am an animal behaviourist and discussed cognitive vs emotional empathy in my book. Thank you for such a wonderful course. And, hi to Professor Bloom! :) ",By Laura V,"Apr 22, 2019",5,introduction-psychology
"Would like to thank Paul Bloom for the excellent course. It not only gave me general idea about Psychology but also helped me understand what topics I am more interested in. The methodology of explanation is perfect and in case you are not native speaker, no worries. Everything is explained in a very clear and interesting way. Thank you very much. ",By Sofi U,"May 10, 2020",5,introduction-psychology
"This is course is an excellent start to gving you the basics of psychology. Prof Bloom is a natural, speaker , he teaches as if he is telling a story. I throughly enjoyed learning and all of the material that were presented. This course put many of the pieces of the ""what is psychology"" puzzel together.  This course was very worth the investment. ",By Hadassah Z,"Apr 22, 2020",5,introduction-psychology
"I was really curious about Psychology, I studied Marketing
and had a single class dedicated to it, but to me it wasn’t that helpful, so I started
to search for courses that were easy to understand, and started with the basic
principles, I’m so glad I stumble upon Professor Bloom and his course.I highly recommend it for anyone with a curious mind!",By Stephanie P,"Aug 19, 2019",5,introduction-psychology
"I'm halfway through week two and so far im LOVING THIS. honestly haven't genuinely enjoyed learning anything for a while until now.  The lectures are well organised and engaging, and the reading are relevant and provides deeper understanding into course material. I have learnt a LOT just from watching the lectures and taking note while doing it. ",By Angelo,"Jul 21, 2020",5,introduction-psychology
"The course is absolutely great. I enjoyed every bit. Professor Bloom is an excellent teacher. The topics are intriguing and very well selected. I am now a different person than I was before the course in my outlook on things, my understanding of people, children, and myself. I must also say the graphics, drawings and sound effects were amazing !",By Iman M E,"Jun 23, 2020",5,introduction-psychology
"Gave an excellent introduction into Psychology. Had high expectations from the course and it met and exceeded them.  After completion, felt that I know myself a little bit better. Am encouraging my son who is going to medical school this fall to take the course during this pandemic lockdown. Thank you Coursera and thank you Professor Paul Bloom.",By Seng H G,"Apr 16, 2020",5,introduction-psychology
"Professor Bloom made this course more engaging than it al ready was. The topics you learn are very interesting, everyone should have a glimpse of what psychology is,  how we are different and how our brain works. The assessments are accurate and ask you about the lectures, the readings help you understand better and answer some other questions.",By Linda I V S,"Sep 04, 2020",5,introduction-psychology
"very comprehensive contents as this is the introductory course of Psychology, it is good for a beginner to learn what is Psychology about to how this could improve our lives, or at work, etc. At the end of the course is about happiness which is the essential concept in people's live gave me a lot to think about and the next learning objectives.",By Nobukuni Y,"Jun 07, 2020",5,introduction-psychology
"it gave me a really good perspective into what psychology is and what it contains of. The various perspectives of it and what I can expect from it, if i want to take it up in the future. It also gave me an understanding of a few things around us and makes me what to know more and read more into the various things that had been introduced to us. ",By Praniti A,"Mar 01, 2019",5,introduction-psychology
"I am extremely glad to gain so much knowledge in this course, the way Prof.Bloom illustrates everything were quite relatable and I am thankful to Coursera for this platform and also thanking the professor for such an insightful course and could taste the flavor of psychology and also thanking the people those who have worked behind the scenes.",By Shravani G,"Sep 22, 2020",5,introduction-psychology
" It was a very informative course and it provided a lot of insights into many questions you may have about social interactions/settings. The course is well structured, and Professor Bloom's engaging animated lectures were a delight to listen to. I will recommend to anyone, despite your field of work/study, since it is relevant to everyday life. ",By Kuyini G,"Sep 05, 2020",5,introduction-psychology
"Excellent material presented in a clear and engaging way. The animations are incredibly helpful. One area for improvement: all the readings are listed as taking ""10 mins"" which was frequently wildly inaccurate. Some reading material was approximately 8 times the length of others yet all said ""10 mins"". More accurate labelling would be helpful. ",By Will I,"May 28, 2020",5,introduction-psychology
"I admire and respect this course's academic dexterity in encouraging that student's operate on their own flexibility and drive. Furthermore, it was quite informative and offered shrewd insight in the study, through its concepts and also by developing such insight and opinion in its students, allowing for an interactive and intelligent course.",By Anna L,"Aug 18, 2020",5,introduction-psychology
"Strongly recommended. I took an introduction to psychology class when I was doing my bachelor's degree. I didn't quite like the course was being constructed, so I did not learn much. However, the example of Professor Bloom gave and the structure of the course outline had draw me in again. I really appreciate this lecture, thank you very much! ",By Num Y H,"Jun 26, 2020",5,introduction-psychology
"The course was excellent, the videos are an animation of a lecture hall which made the material that much more lively. The professor is excellent, I would say that even if youre not particularly interested in Psychology, he would make you be. The only issue is that now every other online course seems to be of inferior quality in comparison :)",By Veronika D,"Sep 07, 2019",5,introduction-psychology
Excelente curso para introducirse en el campo de la Psicología. Abarca los temas de manera concisa y eficaz. Lo recomiendo para todo aquél que quiera aprender sobre la mente humana o vaya a cursar una carrera universitaria basada en la psicología. Incluso alguien que trabaje en el campo de Recursos Humanos podría beneficiarse de este curso.,By Aarón  M ,"Aug 17, 2020",5,introduction-psychology
This is my 1st course with Courseara and I really enjoyed it and very happy that I chose it. Professor Bloom was wonderful and engaging. I would like to take more courses with him.Overall I feel a lot more knowledgeable after taking this course than I had prior. I have learned a lot of new material that applies to day to day life.Thank you!,By Yulia D L M,"May 25, 2020",5,introduction-psychology
"  Introduction to Psychology foundation course is very well organised with great content, presented masterfully by  Professor Dr. Paul Bloom. I have learned a lot about foundations of Psychology. I am pursuing Master in Psychology, the course is very helpful. I am great full to Dr. Paul Bloom and Coursera for providing this course. Thank you. ",By NAVEEN,"Apr 28, 2020",5,introduction-psychology
