reviews,reviewers,date_reviews,rating,course_id
The course is horrible. There are no proper explanations. Seriously horrible. ,By Rohit K,"Jun 27, 2020",1,financial-markets-global
I have paid amount but the certificate was not got can please respond fast.,By KRohini K,"Jun 11, 2020",1,financial-markets-global
Not a good course. Please don't recommend to anyone.,By Abhinav V,"Aug 07, 2020",1,financial-markets-global
there is no translate to Arabic ,By Ahmed M ,"Jan 30, 2020",1,financial-markets-global
Not relevant with name.,By Md S A,"Jun 12, 2020",1,financial-markets-global
The guy can't teach,By Vatsal M,"Aug 29, 2020",1,financial-markets-global
Only US oriented ,By Sudhanshu ,"Jul 20, 2020",1,financial-markets-global
CHANGE MY NAME,By BISWADIP S,"Sep 30, 2020",1,financial-markets-global
pretty good,By Scott F W,"Aug 25, 2020",1,financial-markets-global
High level,By Tamanna J,"Aug 18, 2020",1,financial-markets-global
very bad,By S. S,"Jul 22, 2020",1,financial-markets-global
Good,By Mageshwari.p,"Jun 19, 2020",1,financial-markets-global
.,By Bandhanwar A D,"Jul 09, 2020",1,financial-markets-global
"Mr. Shiller is a nice professor, but this course has many flaws so I did not complete it. First of all, it's almost entirely focused on the U.S. situation, so it's not really suitable for worldwide users.Then, it's quite disorganized. Lectures don't follow a logical thread and are put in a confused order. Quizzes have even some questions completely unrelated to the material of the previous lectures. I think Yale should provide better courses. Moreover, it's quite old (2016) so it's not updated to current events. ",By Marco v,"Nov 24, 2019",2,financial-markets-global
"I give the course a 2-2.5. I've graduated with a Bachelor's in Finance and wanted to try a coursera course to expand, or reaffirm, my knowledge of various topics. I did relearn a handful of concepts and learn more about other topics. But, it makes more sense as an intro class. As others were saying, I guess the course is taken from a full course, so the videos are snippets and do not provide a full understanding of all the topics.The slides can be put together better (too wordy and/or provide a reference guide on what was covered in the entire lecture). I had the videos on 1.5x-2.0x speed as the prof spoke slow so I can see why people were annoyed by that. If anyone has taken a course on Investopedia, they do it better. They provide exercises frequently, notes, and make the content engaging and easy to follow. Maybe check out Investopedia for a small range of courses.But to answer who this is for.. Someone just starting in Finance. If you had years of Financial markets in college, you do not need this. Or if you take it for free, look at the various videos and watch those as there are some informative videos on areas I haven't learned in college. But overall, not really engaging, kind of thrown together, no resources/notes just slides and closed captions as text. Would be better if topics were broken down, slides were more appealing, notes/guides provided, and different exercises throughout each lecture (the aggregate of all the individual videos).",By Luke R,"Sep 19, 2019",2,financial-markets-global
"The videos are part of a real university course but are only snippets of lectures. The arrangement is bad. The instructor is very knowledgeable but often hard to follow. I reached week four but dropped out. I have learned quite a lot but I don’t think my knowledge is going to stay for long because I only understand small  individual parts of lessons enough to pass the normal quizzes and have a ~50% on the honors quiz... Everything is quite a mess. :(Professor Shiller has won a Nobel prize and I look up to him for that, but this course was just not planned well at all.",By Gethro O,"Apr 30, 2020",2,financial-markets-global
Lots of content seems to be cut out from the original lectures. There are cases where the questions in a certain quiz are related to lessons a few weeks in the future. The quiz questions are not very well designed compared to other courses on Coursera. ,By Pengchong L,"Dec 30, 2017",2,financial-markets-global
"Cuts up lectures and feels very disjointed, bounces from concept too concept too quickly. ",By Alexander J,"Apr 20, 2020",2,financial-markets-global
To many discussions... not really a financial course,By François H,"Nov 02, 2017",2,financial-markets-global
Good content but Presentation is quite rambling,By Bruce,"Mar 31, 2020",2,financial-markets-global
"Though the course is provided by one of the most esteemed university and professor, the ""Beginner Level"" tag on the course is highly misleading. I wanted a systematic introduction to financial linguistic and subsequent up-gradation of difficulty level, but what I experienced was a highly intellectualized lecture from the very beginning.This course is best suited for individuals who have a prior knowledge and understanding of the subject, otherwise the entire lecture will sound alien and unorganized to the beginners.I urge the Yale management to revise the misleading ""Beginner Level"" in this course. ",By Anwesh M,"Aug 28, 2020",2,financial-markets-global
"I am shocked that the course gets such high reviews. This is my third course with Coursera, but I don't think I will finish it (the other two I completed and gave five stars). The instructor often fails to introduce new or challenging concepts. When he does so he fails to explain them with the care and precision necessary for the learner to operationalize the idea. For a beginner course, this one really misses the mark. My sibling was also taking the course and we agreed on the course's shortcomings. It's a shame, because Professor Shiller obviously has a lot of knowledge.",By Spencer M,"Jun 08, 2020",2,financial-markets-global
"By all my due respect, it was hard to follow the instructor. The vital and important pieces of information were lost during the lectures due to confused and spontaneously mixed speeches. The lectures was not constructed properly to go from stating a theory, then presenting arguments and then coming to a conclusion.Nevertheless, I completed this course with a higher grade thanks to my previous university education.Sorry, if I may seem to be tough.",By Armen K,"Aug 24, 2020",2,financial-markets-global
"Overall great for wanting to understand more about the basics of the financial markets. However, the course content focused way too much on history and very little practical use. There are some videos where the lesson gets cuts over to the students having a conversation with he lecturer. That does not seemed to be a very smooth transition.",By Ru C C,"Sep 20, 2020",2,financial-markets-global
